1 -0.171 0.165 1.086	2 0.091 0.301 -0.418
1 -0.166 0.187 0.822	2 0.096 0.051 -0.848
1 -0.162 0.153 0.629	2 0.096 -0.028 -0.242
1 -0.159 0.074 0.936	2 0.097 0.051 0.048
1 -0.158 -0.006 1.358	2 0.098 0.006 0.479
1 -0.158 0.028 2.149	2 0.100 0.085 0.602
1 -0.158 -0.040 2.686	2 0.103 0.176 0.585
1 -0.156 0.096 3.125	2 0.108 0.153 0.136
1 -0.152 0.176 2.888	2 0.112 0.062 0.198
1 -0.146 0.278 2.501	2 0.114 0.119 0.189
1 -0.139 0.233 1.648	2 0.117 0.142 0.277
1 -0.132 0.187 1.358	2 0.122 0.187 -0.154
1 -0.127 0.176 0.848	2 0.127 0.119 -0.365
1 -0.123 0.142 0.980	2 0.129 0.028 -0.215
1 -0.121 0.006 1.051	2 0.130 0.051 0.207
1 -0.120 0.040 1.684	2 0.131 0.062 0.470
1 -0.118 0.006 1.982	2 0.133 0.131 0.752
1 -0.118 0.062 2.571	2 0.138 0.165 0.462
1 -0.116 0.085 2.651	2 0.142 0.153 0.330
1 -0.112 0.187 2.607	2 0.146 0.131 0.171
1 -0.106 0.176 2.105	2 0.150 0.153 -0.031
