I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
1,0.37,-0.77,2.52,2,0.53,0.8,1.66,3,0.33,0.02,3.21,4,0.7,0.01,12.33,1,0.49,-0.73,-2.46,2,0.61,1.38,-1.46,3,0.45,0,0.77,4,0.67,0,12.86,6.23,-531.619995,76.269997,-515.630005,0,-540,59.470001,-540.130005
1,0.34,-0.66,1.6,2,0.56,0.68,1.02,3,0.33,0.02,3.19,4,0.7,-0.01,12.34,1,0.47,-0.57,-2.88,2,0.64,1.04,-1.63,3,0.45,0,0.77,4,0.67,0,12.86,4.4,-535.76001,85.050003,-518.780029,0,-540,59.68,-540.109985
1,0.31,-0.54,1.63,2,0.59,0.54,0.64,3,0.33,-0.01,3.18,4,0.7,0.01,12.34,1,0.46,-0.37,-3.28,2,0.66,0.63,-1.78,3,0.45,0,0.77,4,0.67,0,12.86,-1.17,-538.549988,93.019997,-521.179993,0,-540,59.68,-540.109985
1,0.29,-0.4,1.47,2,0.61,0.35,0.32,3,0.33,0.03,3.19,4,0.7,-0.01,12.34,1,0.45,-0.13,-3.67,2,0.67,0.18,-1.92,3,0.45,0,0.77,4,0.67,0,12.87,-0.24,-539.890015,99.209999,-522.919983,0,-540,59.68,-540.109985
1,0.28,-0.23,0.92,2,0.62,0.19,-0.04,3,0.33,0.02,3.19,4,0.7,0.01,12.34,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.77,4,0.67,0,12.87,0,-540,102.989998,-523.73999,0,-540,59.470001,-540.130005
1,0.28,0.01,1.34,2,0.63,-0.02,-0.39,3,0.33,-0.01,3.2,4,0.7,0.04,12.33,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.77,4,0.67,0,12.87,0,-540,104.379997,-523.940002,0,-540,59.470001,-540.130005
1,0.28,0.05,3.35,2,0.63,-0.06,0.98,3,0.33,-0.03,3.26,4,0.7,0.02,12.34,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.77,4,0.67,0,12.86,0,-540,102.870003,-524.190002,0,-540,59.470001,-540.130005
1,0.29,0.15,3.06,2,0.62,-0.02,0.87,3,0.33,-0.01,3.25,4,0.7,0.02,12.34,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.77,4,0.67,0,12.86,0,-540,100.029999,-524.52002,0,-540,59.470001,-540.130005
1,0.29,0.13,2.87,2,0.62,-0.01,0.91,3,0.33,0.01,3.26,4,0.7,0.02,12.33,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.77,4,0.67,0,12.86,0,-540,96.629997,-525.159973,0,-540,59.68,-540.109985
1,0.3,0.2,2.75,2,0.62,0.01,0.87,3,0.33,0.01,3.25,4,0.7,0.04,12.34,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.77,4,0.67,0,12.86,0,-540,92.620003,-525.880005,0,-540,59.68,-540.109985
1,0.31,0.21,2.5,2,0.62,-0.03,0.92,3,0.33,-0.02,3.23,4,0.7,0.03,12.34,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.77,4,0.67,0,12.87,0,-540,88.199997,-526.640015,0,-540,59.889999,-540.090027
1,0.32,0.22,2.47,2,0.62,0.01,0.91,3,0.33,-0.01,3.19,4,0.7,0.02,12.35,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.77,4,0.67,0,12.87,0,-540,83.580002,-527.400024,0,-540,59.889999,-540.090027
1,0.32,0.15,2.25,2,0.62,-0.04,0.95,3,0.33,0.01,3.2,4,0.7,0.03,12.34,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.77,4,0.67,0,12.87,0,-540,79.550003,-528.02002,0.04,-539.97998,59.68,-540.109985
1,0.33,0.06,2.31,2,0.62,-0.01,0.92,3,0.33,-0.01,3.25,4,0.7,0.01,12.36,1,0.45,0,1.12,2,0.67,0,13.99,3,0.45,0.21,-2.58,4,0.67,-0.08,-1.23,0,-540,77.129997,-528.380005,-1.26,-539.97998,59.470001,-540.130005
1,0.33,0.07,2.3,2,0.62,-0.02,0.91,3,0.34,0.39,2.21,4,0.66,-0.68,0.03,1,0.45,0,1.06,2,0.67,0,13.96,3,0.45,0.21,-2.58,4,0.66,-0.53,-1.21,0,-540,75.919998,-528.549988,0.8,-538.97998,64.389999,-535.039978
1,0.32,-0.57,4.62,2,0.65,0.74,13.19,3,0.35,0.15,0.87,4,0.63,-0.56,-0.44,1,0.45,0,1.03,2,0.67,0,13.96,3,0.46,0.43,-2.56,4,0.64,-0.96,-1.17,0,-540,75.230003,-532.400024,1.52,-536.48999,66.830002,-530.559998
1,0.31,-0.01,3.74,2,0.66,0.26,13.76,3,0.35,0.28,0.86,4,0.62,-0.19,-0.51,1,0.45,0,1.03,2,0.67,0,13.94,3,0.47,0.62,-2.75,4,0.61,-1.31,-1.27,0,-540,75.589996,-533.469971,2.11,-532.640015,65.93,-529.049988
1,0.31,0.01,3.78,2,0.66,0.04,13.96,3,0.37,0.35,0.99,4,0.61,-0.31,-1.05,1,0.45,0,0.99,2,0.67,0,13.56,3,0.49,0.77,-2.83,4,0.58,-1.59,-1.29,0,-540,75.779999,-534.099976,2.57,-527.570007,60.900002,-528.059998
1,0.31,0.07,3.61,2,0.66,-0.14,13.83,3,0.38,0.29,0.74,4,0.59,-0.58,-1.6,1,0.45,0,1,2,0.67,0,13.45,3,0.51,0.87,-2.88,4,0.54,-1.79,-1.27,0,-540,75.330002,-533.859985,2.88,-521.409973,58.759998,-525.390015
1,0.32,-0.03,3.78,2,0.66,-0.02,13.53,3,0.4,0.43,0.47,4,0.55,-0.89,-1.68,1,0.45,0,1,2,0.67,0,13.39,3,0.53,0.94,-2.72,4,0.49,-1.9,-1.15,0,-540,74.959999,-533.450012,2.94,-514.52002,59.310001,-520.400024
1,0.32,-0.04,3.75,2,0.66,0.01,13.57,3,0.42,0.49,0.67,4,0.51,-1.15,-1.53,1,0.45,0,0.99,2,0.67,0,13.41,3,0.56,0.96,-2.41,4,0.44,-1.93,-0.97,0,-540,75.389999,-533.5,2.03,-507.01001,59.709999,-513.469971
1,0.31,-0.05,3.78,2,0.66,0.03,13.45,3,0.44,0.56,0.87,4,0.45,-1.28,-1.19,1,0.45,0,0.99,2,0.67,0,13.46,3,0.58,0.95,-2.39,4,0.44,-1.93,-0.97,0,-540,75.620003,-533.669983,-10.03,-506.920013,60.200001,-505.100006
1,0.31,0.02,3.69,2,0.66,-0.01,13.57,3,0.47,0.68,0.92,4,0.4,-1.21,-0.95,1,0.45,0,0.99,2,0.67,0,13.43,3,0.58,0.95,-2.39,4,0.39,-1.89,-0.94,0,-540,75.730003,-533.700012,-9.59,-499.170013,59.060001,-496.309998
1,0.31,-0.02,3.73,2,0.66,-0.03,13.6,3,0.49,0.57,1.04,4,0.35,-1.13,-1.02,1,0.45,0,0.99,2,0.67,0,13.43,3,0.61,0.9,-2.37,4,0.35,-1.77,-0.91,0,-540,75.730003,-533.700012,2.71,-490.880005,57.220001,-488.019989
1,0.31,0.01,3.71,2,0.66,0.02,13.56,3,0.52,0.47,1.24,4,0.31,-0.73,-0.58,1,0.45,0,0.99,2,0.67,0,13.42,3,0.63,0.83,-2.29,4,0.3,-1.61,-0.88,0,-540,75.730003,-533.700012,2.45,-483.519989,55.32,-481.26001
1,0.31,-0.02,3.74,2,0.66,0.01,13.57,3,0.54,0.46,1.24,4,0.28,-0.6,-0.94,1,0.45,0,1,2,0.67,0,13.43,3,0.65,0.73,-2.19,4,0.27,-1.4,-0.84,0,-540,75.620003,-533.669983,2.14,-476.709991,51.900002,-476.359985
1,0.31,-0.01,3.74,2,0.66,0.01,13.57,3,0.55,0.4,0.7,4,0.25,-0.53,-1.25,1,0.45,0,1,2,0.67,0,13.43,3,0.66,0.61,-2.33,4,0.23,-1.16,-0.98,0,-540,75.730003,-533.700012,1.75,-470.809998,49.080002,-472.190002
1,0.31,-0.02,3.72,2,0.66,0.02,13.58,3,0.57,0.4,0.78,4,0.23,-0.51,-1.29,1,0.45,0,0.99,2,0.67,0,13.43,3,0.68,0.48,-2.14,4,0.21,-0.88,-0.89,0,-540,75.730003,-533.700012,1.34,-466.070007,45.799999,-468.420013
1,0.31,0.02,3.73,2,0.66,0.01,13.57,3,0.58,0.29,0.63,4,0.21,-0.48,-1.45,1,0.45,0,1,2,0.67,0,13.43,3,0.69,0.33,-1.7,4,0.19,-0.59,-0.7,0,-540,75.93,-533.669983,0.89,-462.630005,44.41,-464.309998
1,0.31,0.02,3.73,2,0.66,-0.01,13.57,3,0.6,0.28,0.65,4,0.19,-0.43,-1.26,1,0.45,0,1,2,0.67,0,13.43,3,0.69,0.18,-1.64,4,0.19,-0.59,-0.7,0,-540,75.93,-533.669983,-2.03,-462.619995,42.389999,-460.790009
1,0.31,0.03,3.72,2,0.66,-0.01,13.58,3,0.61,0.28,0.87,4,0.18,-0.2,-0.95,1,0.45,0,1,2,0.67,0,13.43,3,0.69,0.18,-1.64,4,0.18,-0.28,-0.7,0,-540,75.93,-533.669983,-0.67,-460.570007,39.349998,-458.420013
1,0.31,0.03,3.71,2,0.66,-0.03,13.55,3,0.62,0.06,0.99,4,0.17,0.04,-1.04,1,0.45,0,1,2,0.67,0,13.43,3,0.7,0.02,-1.56,4,0.18,0.04,-0.71,0,-540,75.730003,-533.700012,0,-460.01001,37.119999,-458.089996
1,0.31,-0.02,3.75,2,0.66,-0.02,13.58,3,0.62,0.01,0.86,4,0.17,0.01,-0.98,1,0.45,0,1,2,0.67,0,13.43,3,0.7,-0.14,-1.45,4,0.18,0.36,-0.71,0,-540,75.93,-533.669983,-0.45,-460.970001,37.040001,-458.170013
1,0.31,-0.02,3.74,2,0.66,0.02,13.57,3,0.62,-0.01,0.7,4,0.18,0.01,-0.58,1,0.45,0,1,2,0.67,0,13.43,3,0.69,-0.3,-1.37,4,0.19,0.67,-0.72,0,-540,75.730003,-533.700012,-0.92,-463.429993,37.139999,-458.23999
1,0.31,0.02,3.73,2,0.66,-0.03,13.58,3,0.62,-0.03,0.8,4,0.18,0.11,-0.2,1,0.45,0,1,2,0.67,0,13.43,3,0.68,-0.44,-1.38,4,0.21,0.96,-0.78,0,-540,75.730003,-533.700012,-1.36,-467.279999,36.919998,-458.769989
