I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
1,0.28,0.15,4.72,2,0.65,-0.16,1.35,3,0.34,0.02,4.19,4,0.68,-0.02,12.62,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.74,4,0.67,0,13.02,0,-540,97.989998,-528.059998,0,-540,56.52,-538.830017
1,0.29,0.27,3.98,2,0.64,-0.16,1.49,3,0.34,0.01,4.12,4,0.68,0.02,12.59,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.74,4,0.67,0,13.02,0,-540,94.199997,-527.809998,0,-540,56.52,-538.830017
1,0.3,0.28,3.62,2,0.63,-0.16,1.6,3,0.34,0.05,4,4,0.68,0.01,12.6,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.73,4,0.67,0,13.01,0,-540,89.540001,-527.840027,0,-540,56.52,-538.830017
1,0.31,0.2,3.41,2,0.63,-0.07,1.51,3,0.34,-0.04,4.03,4,0.68,0.01,12.6,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.73,4,0.67,0,13.01,0,-540,85.800003,-527.72998,0,-540,56.73,-538.799988
1,0.32,0.13,3.65,2,0.63,-0.06,1.54,3,0.34,-0.03,4.1,4,0.68,0.02,12.54,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.73,4,0.67,0,13.01,0,-540,82.709999,-527.799988,0,-540,56.73,-538.799988
1,0.32,0.11,3.61,2,0.62,-0.04,1.49,3,0.34,0.03,4.06,4,0.68,-0.01,12.61,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.74,4,0.67,0,13.02,0,-540,80.739998,-527.72998,0,-540,56.73,-538.799988
1,0.32,0.04,3.6,2,0.62,-0.02,1.52,3,0.34,0.03,4.07,4,0.68,-0.02,12.58,1,0.45,0,0,2,0.67,0,0,3,0.45,0,0.74,4,0.67,0,13.02,0,-540,79.699997,-527.679993,0,-540,56.73,-538.799988
1,0.33,0.02,3.76,2,0.62,0.01,1.41,3,0.34,-0.01,4.03,4,0.68,0.02,12.59,1,0.45,0,1.09,2,0.67,0,14,3,0.45,0.15,-2.45,4,0.67,0,13.02,0,-540,79.300003,-527.73999,-0.66,-540,56.73,-538.799988
1,0.33,0.01,3.74,2,0.62,-0.02,1.45,3,0.34,0.02,3.98,4,0.68,0.02,12.61,1,0.45,0,1.07,2,0.67,0,13.99,3,0.45,0.15,-2.45,4,0.66,-0.41,-1.17,0,-540,79.389999,-527.669983,-3.3,-539.390015,56.52,-538.830017
1,0.32,-0.47,6.99,2,0.65,0.53,12.79,3,0.34,0.05,1.31,4,0.65,-0.61,-0.07,1,0.45,0,1.06,2,0.67,0,13.99,3,0.46,0.39,-2.44,4,0.65,-0.84,-1.14,0,-540,77.830002,-531.710022,0.88,-537.340027,64.559998,-533.849976
1,0.31,0.04,5.11,2,0.66,-0.02,14.4,3,0.35,0.26,1.53,4,0.63,-0.4,-0.21,1,0.45,0,1.06,2,0.67,0,13.99,3,0.47,0.58,-2.42,4,0.62,-1.25,-1.09,0,-540,79.580002,-532.380005,1.98,-533.539978,65.239998,-530.969971
1,0.31,0.02,5.29,2,0.66,0.01,14.28,3,0.36,0.39,1.62,4,0.61,-0.53,-1.31,1,0.45,0,1.03,2,0.67,0,13.61,3,0.49,0.74,-2.74,4,0.59,-1.54,-1.23,0,-540,79.389999,-532.51001,2.45,-528.719971,61.970001,-528.469971
1,0.31,0.03,5.19,2,0.66,-0.04,14.08,3,0.38,0.4,1.16,4,0.58,-0.86,-1.3,1,0.45,0,1.05,2,0.67,0,13.53,3,0.51,0.85,-2.95,4,0.55,-1.75,-1.32,0,-540,79.290001,-532.469971,2.83,-522.849976,61.119999,-523.859985
1,0.31,-0.02,5.34,2,0.66,0.02,13.83,3,0.4,0.56,0.72,4,0.53,-1.1,-1.32,1,0.45,0,1.05,2,0.67,0,13.52,3,0.53,0.93,-2.9,4,0.5,-1.88,-1.27,0,-540,79.290001,-532.469971,1.98,-516.109985,60.860001,-517.330017
1,0.31,0.01,5.34,2,0.66,-0.01,13.89,3,0.43,0.55,0.64,4,0.48,-1.27,-1.38,1,0.45,0,1.05,2,0.67,0,13.52,3,0.55,0.96,-2.48,4,0.45,-1.93,-1.04,0,-540,79.389999,-532.51001,3.01,-508.179993,61.27,-509.089996
1,0.31,-0.01,5.32,2,0.66,-0.02,13.83,3,0.45,0.62,0.73,4,0.42,-1.32,-1.32,1,0.45,0,1.05,2,0.67,0,13.52,3,0.58,0.96,-2.46,4,0.45,-1.93,-1.04,0,-540,79.389999,-532.51001,-9.06,-508.109985,60.66,-500.029999
1,0.31,-0.03,5.31,2,0.66,-0.05,13.92,3,0.48,0.64,1.09,4,0.37,-1.27,-1.18,1,0.45,0,1.05,2,0.67,0,13.52,3,0.58,0.96,-2.46,4,0.4,-1.9,-1.03,0,-540,79.389999,-532.51001,-8.78,-500.429993,58.869999,-490.709991
1,0.31,0.03,5.26,2,0.66,-0.02,13.91,3,0.51,0.63,1,4,0.31,-1.2,-1.32,1,0.45,0,1.05,2,0.67,0,13.52,3,0.6,0.92,-2.4,4,0.36,-1.8,-1.01,0,-540,79.389999,-532.51001,2.76,-492.709991,56.580002,-481.730011
1,0.31,-0.01,5.31,2,0.66,-0.01,13.89,3,0.54,0.6,1.01,4,0.27,-0.93,-0.88,1,0.45,0,1.05,2,0.67,0,13.52,3,0.62,0.85,-2.29,4,0.31,-1.65,-0.97,0,-540,79.389999,-532.51001,2.75,-485.089996,53.830002,-473.920013
1,0.31,0.02,5.31,2,0.66,0.04,13.89,3,0.56,0.54,0.73,4,0.23,-0.79,-1.38,1,0.45,0,1.05,2,0.67,0,13.52,3,0.64,0.75,-2.17,4,0.27,-1.45,-0.94,0,-540,79.190002,-532.539978,2.14,-478.220001,50.310001,-467.600006
1,0.31,-0.01,5.31,2,0.66,0.01,13.83,3,0.58,0.36,0.99,4,0.2,-0.72,-1.33,1,0.45,0,1.05,2,0.67,0,13.52,3,0.66,0.64,-2.33,4,0.24,-1.22,-1.13,0,-540,79.389999,-532.51001,1.81,-472.190002,48.18,-461.829987
1,0.31,-0.02,5.35,2,0.66,0.01,13.89,3,0.6,0.38,0.67,4,0.17,-0.55,-1.33,1,0.45,0,1.04,2,0.67,0,13.52,3,0.68,0.5,-2.13,4,0.21,-0.95,-1.05,0,-540,79.389999,-532.51001,0.96,-467.190002,45.560001,-456.959991
1,0.31,-0.02,5.28,2,0.66,-0.01,13.86,3,0.61,0.22,0.8,4,0.15,-0.45,-1.47,1,0.45,0,1.05,2,0.67,0,13.52,3,0.69,0.36,-1.69,4,0.19,-0.64,-0.87,0,-540,79.599998,-532.47998,0.96,-463.130005,44.080002,-452.630005
1,0.31,0.01,5.36,2,0.66,0.04,13.87,3,0.62,0.19,0.65,4,0.14,-0.19,-1.78,1,0.45,0,1.05,2,0.67,0,13.52,3,0.69,0.2,-1.63,4,0.19,-0.64,-0.87,0,-540,79.5,-532.539978,-2.26,-463.130005,42.91,-450.410004
1,0.31,0.03,5.26,2,0.66,-0.01,13.91,3,0.63,0.22,0.57,4,0.14,-0.05,-1.52,1,0.45,0,1.05,2,0.67,0,13.51,3,0.69,0.2,-1.63,4,0.18,-0.33,-0.87,0,-540,79.389999,-532.51001,-0.93,-460.829987,38.650002,-450.269989
1,0.31,-0.02,5.31,2,0.66,-0.01,13.91,3,0.64,0.06,0.83,4,0.14,-0.03,-0.76,1,0.45,0,1.05,2,0.67,0,13.51,3,0.7,0.04,-1.58,4,0.18,-0.01,-0.88,0,-540,79.389999,-532.51001,0.07,-460,37.029999,-450.480011
1,0.31,0.01,5.31,2,0.66,-0.01,13.88,3,0.63,-0.01,0.49,4,0.14,0.03,-0.79,1,0.45,0,1.05,2,0.67,0,13.52,3,0.7,-0.11,-1.42,4,0.18,0.31,-0.82,0,-540,79.389999,-532.51001,-0.38,-460.709991,37.369999,-450.450012
1,0.31,-0.03,5.31,2,0.66,0.01,13.87,3,0.63,-0.07,0.32,4,0.14,0.11,-0.18,1,0.45,0,1.05,2,0.67,0,13.52,3,0.69,-0.27,-1.37,4,0.19,0.62,-0.83,0,-540,79.389999,-532.51001,-0.95,-462.980011,38.110001,-450.98999
1,0.31,0.01,5.31,2,0.66,0.01,13.89,3,0.63,-0.05,0.28,4,0.15,0.28,0.29,1,0.45,0,1.05,2,0.67,0,13.52,3,0.68,-0.42,-1.37,4,0.21,0.87,-0.87,0,-540,79.389999,-532.51001,-0.41,-465.899994,37.060001,-453.040009
1,0.31,0.01,5.29,2,0.66,-0.02,13.89,3,0.62,-0.18,0.35,4,0.16,0.29,1.54,1,0.45,0,1.05,2,0.67,0,13.52,3,0.67,-0.57,-1.36,4,0.24,1.18,-0.92,0,-540,79.389999,-532.51001,-1.12,-471.23999,38.02,-455.119995
1,0.31,-0.02,5.3,2,0.66,0.01,13.88,3,0.61,-0.36,0.61,4,0.18,0.62,0.87,1,0.45,0,1.05,2,0.67,0,13.52,3,0.65,-0.7,-1.45,4,0.27,1.44,-1.03,0,-540,79.599998,-532.47998,-1.49,-477.709991,39.330002,-459.230011
1,0.31,-0.03,5.31,2,0.66,-0.01,13.9,3,0.59,-0.37,0.22,4,0.22,0.91,0.74,1,0.45,0,1.05,2,0.67,0,13.52,3,0.63,-0.8,-1.52,4,0.27,1.44,-1.03,0,-540,79.599998,-532.47998,7.48,-477.649994,39.73,-465.890015
1,0.31,-0.01,5.32,2,0.66,-0.04,13.93,3,0.57,-0.62,0.5,4,0.26,1.07,0.93,1,0.45,0,1.05,2,0.67,0,13.52,3,0.63,-0.8,-1.52,4,0.31,1.65,-1.11,0,-540,79.389999,-532.51001,7.66,-485.070007,40.349998,-474.279999
1,0.31,-0.02,5.31,2,0.66,-0.02,13.87,3,0.54,-0.61,0.46,4,0.31,1.24,0.51,1,0.45,0,1.05,2,0.67,0,13.52,3,0.61,-0.88,-1.56,4,0.36,1.8,-1.13,0,-540,79.389999,-532.51001,-2.74,-492.549988,41.049999,-483.640015
1,0.31,-0.03,5.35,2,0.66,-0.04,13.95,3,0.51,-0.66,0.51,4,0.36,1.05,0.17,1,0.45,0,1.05,2,0.67,0,13.52,3,0.59,-0.94,-1.61,4,0.4,1.9,-1.14,0,-540,79.389999,-532.51001,-2.89,-500.269989,43.939999,-492.079987
